route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL002",1
1,1,2,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL003",1
1,1,3,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL007",1
1,1,4,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL005",1
1,1,5,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL010",1
1,1,6,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL012",1
1,1,7,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL013",1
1,1,8,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL015",1
1,1,9,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL017",1
1,1,10,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL013",1
1,1,11,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL021",1
1,1,12,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL015",1
1,1,13,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL024",1
1,1,14,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL015",2
1,1,15,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL001",3
1,1,16,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL006",3
1,1,17,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",3
1,1,18,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL002",3
1,1,19,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL001",3
1,1,20,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",3
1,1,21,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL014",3
1,1,22,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL016",3
1,1,23,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",3
1,1,24,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL014",3
1,1,25,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL020",3
1,1,26,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL013",3
1,1,27,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL020",3
1,1,28,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL025",3
1,1,29,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL025",3
1,1,30,"1 JERSEY CITY JOURNAL SQUARE-Exact Fare",0,"001HL023",4
1,1,31,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL001",5
1,1,32,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",5
1,1,33,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",5
1,1,34,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",5
1,1,35,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL002",5
1,1,36,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",5
1,1,37,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL001",5
1,1,38,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",5
1,1,39,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",5
1,1,40,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",5
1,1,41,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",5
1,1,42,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",5
1,1,43,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",5
1,1,44,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",5
1,1,45,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",5
1,1,46,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",5
1,1,47,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",5
1,1,48,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",5
1,1,49,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",5
1,1,50,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",5
1,1,51,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",5
1,1,52,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",5
1,1,53,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",5
1,1,54,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL018",5
1,1,55,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL019",5
1,1,56,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",5
1,1,57,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL010",5
1,1,58,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL017",5
1,1,59,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",5
1,1,60,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL019",5
1,1,61,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL014",5
1,1,62,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",5
1,1,63,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL020",5
1,1,64,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",5
1,1,65,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",5
1,1,66,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL025",5
1,1,67,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",5
1,1,68,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",5
1,1,69,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",5
1,1,70,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",5
1,1,71,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL021",5
1,1,72,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL023",5
1,1,73,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL022",5
1,1,74,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL025",5
1,1,75,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"108HL002",6
1,1,76,"1 KEARNY RIVER TERMINAL-Exact Fare",0,"025HL005",7
1,1,77,"1 KEARNY RIVER TERMINAL-Exact Fare",0,"052HL001",7
1,1,78,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL002",8
1,1,79,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL003",9
1,1,80,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL007",9
1,1,81,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL015",9
1,1,82,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL024",9
1,1,83,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL025",10
1,1,84,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",11
1,1,85,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",11
1,1,86,"1 NEWARK IVY HILL-Exact Fare",1,"001HL012",11
1,1,87,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",11
1,1,88,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",11
1,1,89,"1 NEWARK IVY HILL-Exact Fare",1,"001HL017",11
1,1,90,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",11
1,1,91,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",11
1,1,92,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",11
1,1,93,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",12
1,1,94,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL006",12
1,1,95,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",12
1,1,96,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL002",12
1,1,97,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",12
1,1,98,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",12
1,1,99,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL014",12
1,1,100,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL016",12
1,1,101,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",12
1,1,102,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL014",12
1,1,103,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL020",12
1,1,104,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL013",12
1,1,105,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL020",12
1,1,106,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL025",12
1,1,107,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL023",12
1,1,108,"1 NEWARK IVY HILL-Exact Fare",1,"001HL001",13
1,1,109,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",13
1,1,110,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",13
1,1,111,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",13
1,1,112,"1 NEWARK IVY HILL-Exact Fare",1,"001HL002",13
1,1,113,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",13
1,1,114,"1 NEWARK IVY HILL-Exact Fare",1,"001HL001",13
1,1,115,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",13
1,1,116,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",13
1,1,117,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",13
1,1,118,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",13
1,1,119,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",13
1,1,120,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",13
1,1,121,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",13
1,1,122,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",13
1,1,123,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",13
1,1,124,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",13
1,1,125,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",13
1,1,126,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",13
1,1,127,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",13
1,1,128,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",13
1,1,129,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",13
1,1,130,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",13
1,1,131,"1 NEWARK IVY HILL-Exact Fare",1,"001HL018",13
1,1,132,"1 NEWARK IVY HILL-Exact Fare",1,"001HL019",13
1,1,133,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",13
1,1,134,"1 NEWARK IVY HILL-Exact Fare",1,"001HL010",13
1,1,135,"1 NEWARK IVY HILL-Exact Fare",1,"001HL017",13
1,1,136,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",13
1,1,137,"1 NEWARK IVY HILL-Exact Fare",1,"001HL019",13
1,1,138,"1 NEWARK IVY HILL-Exact Fare",1,"001HL014",13
1,1,139,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",13
1,1,140,"1 NEWARK IVY HILL-Exact Fare",1,"001HL020",13
1,1,141,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",13
1,1,142,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",13
1,1,143,"1 NEWARK IVY HILL-Exact Fare",1,"001HL025",13
1,1,144,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",13
1,1,145,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",13
1,1,146,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",13
1,1,147,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",13
1,1,148,"1 NEWARK IVY HILL-Exact Fare",1,"001HL021",13
1,1,149,"1 NEWARK IVY HILL-Exact Fare",1,"001HL023",13
1,1,150,"1 NEWARK IVY HILL-Exact Fare",1,"001HL022",13
1,1,151,"1 NEWARK IVY HILL-Exact Fare",1,"001HL025",13
1,2,152,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL001",14
1,2,153,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL004",14
1,2,154,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL001",14
1,2,155,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL008",14
1,2,156,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL006",14
1,2,157,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL005",15
1,2,158,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL006",15
1,2,159,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL010",15
1,2,160,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL008",15
1,2,161,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL001",16
1,2,162,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL002",16
1,2,163,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL002",16
1,2,164,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL009",16
1,2,165,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL016",16
1,2,166,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL013",16
1,2,167,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL015",16
1,2,168,"1 JOURNAL SQUARE VIA ALBERT AVE VIA RIVER TERM-Exact Fare",0,"001HL016",16
1,2,169,"1 JERSEY CITY JOURNAL SQUARE-Exact Fare",0,"001HL011",17
1,2,170,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",18
1,2,171,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",18
1,2,172,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",18
1,2,173,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL001",18
1,2,174,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL006",18
1,2,175,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL007",18
1,2,176,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL008",18
1,2,177,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",18
1,2,178,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL007",18
1,2,179,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",18
1,2,180,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",18
1,2,181,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",18
1,2,182,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL007",18
1,2,183,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL005",18
1,2,184,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL009",18
1,2,185,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",18
1,2,186,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL007",18
1,2,187,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL012",18
1,2,188,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL013",18
1,2,189,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",18
1,2,190,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL014",18
1,2,191,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL015",18
1,2,192,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL013",18
1,2,193,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL015",18
1,2,194,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",18
1,2,195,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL015",18
1,2,196,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL016",18
1,2,197,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",19
1,2,198,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL004",19
1,2,199,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL001",19
1,2,200,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL008",19
1,2,201,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL006",19
1,2,202,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL001",20
1,2,203,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL002",20
1,2,204,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL008",20
1,2,205,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL009",20
1,2,206,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL011",20
1,2,207,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL016",20
1,2,208,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL013",20
1,2,209,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL015",20
1,2,210,"1 NEWARK-IVY HILL VIA RIVER TERMINAL & ALBERT AVE-Exact Fare",1,"001HL016",20
1,2,211,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL002",21
1,2,212,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL005",21
1,2,213,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL006",21
1,2,214,"1 NEWARK-IVY HILL VIA RIVER TERM-Exact Fare",1,"001HL010",21
1,2,215,"1 NEWARK IVY HILL-Exact Fare",1,"001HL003",22
1,2,216,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",22
1,2,217,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",22
1,2,218,"1 NEWARK IVY HILL-Exact Fare",1,"001HL001",22
1,2,219,"1 NEWARK IVY HILL-Exact Fare",1,"001HL006",22
1,2,220,"1 NEWARK IVY HILL-Exact Fare",1,"001HL007",22
1,2,221,"1 NEWARK IVY HILL-Exact Fare",1,"001HL008",22
1,2,222,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",22
1,2,223,"1 NEWARK IVY HILL-Exact Fare",1,"001HL007",22
1,2,224,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",22
1,2,225,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",22
1,2,226,"1 NEWARK IVY HILL-Exact Fare",1,"001HL004",22
1,2,227,"1 NEWARK IVY HILL-Exact Fare",1,"001HL007",22
1,2,228,"1 NEWARK IVY HILL-Exact Fare",1,"001HL005",22
1,2,229,"1 NEWARK IVY HILL-Exact Fare",1,"001HL009",22
1,2,230,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",22
1,2,231,"1 NEWARK IVY HILL-Exact Fare",1,"001HL007",22
1,2,232,"1 NEWARK IVY HILL-Exact Fare",1,"001HL012",22
1,2,233,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",22
1,2,234,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",22
1,2,235,"1 NEWARK IVY HILL-Exact Fare",1,"001HL014",22
1,2,236,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",22
1,2,237,"1 NEWARK IVY HILL-Exact Fare",1,"001HL013",22
1,2,238,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",22
1,2,239,"1 NEWARK IVY HILL-Exact Fare",1,"001HL011",22
1,2,240,"1 NEWARK IVY HILL-Exact Fare",1,"001HL015",22
1,2,241,"1 NEWARK IVY HILL-Exact Fare",1,"001HL016",22
1,3,242,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL060",23
1,3,243,"1 JERSEY CITY EXCHANGE PL VIA RIVER TERMINAL-Exact Fare",0,"001HL056",23
1,3,244,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL002",24
1,3,245,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL005",24
1,3,246,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL009",24
1,3,247,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL004",24
1,3,248,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL002",24
1,3,249,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL011",24
1,3,250,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL017",24
1,3,251,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL020",24
1,3,252,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL005",24
1,3,253,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL029",24
1,3,254,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL033",24
1,3,255,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL029",24
1,3,256,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL034",24
1,3,257,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL049",24
1,3,258,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL060",24
1,3,259,"1 JERSEY CITY EXCHANGE PLACE-Exact Fare",0,"001HL064",24
1,3,260,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL006",25
1,3,261,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL001",25
1,3,262,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL029",25
1,3,263,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL016",25
1,3,264,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL019",25
1,3,265,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL003",25
1,3,266,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL041",25
1,3,267,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL044",25
1,3,268,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL061",25
1,3,269,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL063",25
1,3,270,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL062",25
1,3,271,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL063",25
1,3,272,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL060",25
1,3,273,"1 JERSEY CITY JOURNAL SQ VIA RIVER TERMINAL-Exact Fare",0,"001HL064",25
1,3,274,"1 JERSEY CITY JOURNAL SQUARE-Exact Fare",0,"001HL012",26
1,3,275,"1 JERSEY CITY JOURNAL SQUARE-Exact Fare",0,"001HL003",26
1,3,276,"1 JERSEY CITY JOURNAL SQUARE-Exact Fare",0,"001HL063",26
1,3,277,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",27
1,3,278,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL011",27
1,3,279,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL014",27
1,3,280,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL016",27
1,3,281,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL007",27
1,3,282,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL008",27
1,3,283,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL012",27
1,3,284,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL007",27
1,3,285,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL008",27
1,3,286,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL004",27
1,3,287,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL003",27
1,3,288,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL017",27
1,3,289,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL015",27
1,3,290,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL038",27
1,3,291,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL046",27
1,3,292,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL037",27
1,3,293,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL051",27
1,3,294,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL039",27
1,3,295,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL042",27
1,3,296,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL040",27
1,3,297,"1 EUCLID AVE VIA CHAPEL ST-Exact Fare",0,"001HL037",27
